source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
alaska,Alaska Atmos Rewards,False,1.5,"AS722, AS441, AS1374",economy,2,"SEA, PDX",AS,9,True,True,07:15,20:46,871,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,100.0,72.58,0.0,0,18.0,578.28,False,568.1,exceeds_preferred_stops,"Boeing 737-900, Boeing 737-900, Boeing 737-900","S, S, S",32x9a2tpvya2qTpvcRle7ucDIBA,3DFK2WSmGAEjK3sFVvPe0mo5vbS,2026-09-07T07:15:00Z,2026-09-07T20:46:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS2125, AS2112",economy,2,"SEA, PDX",AS,2,True,True,16:13,23:28,495,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,100.0,41.25,50.0,0,4.0,605.35,False,568.1,"exceeds_preferred_stops, late arrival","Boeing 737-900, Embraer E175, Embraer E175","S, S, S",32x9a2tpvya2qTpvcRle7ucDIBA,3DFK2ZkG46Fi1XwplFE286qBNwd,2026-09-07T16:13:00Z,2026-09-07T23:28:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS2325, AS2112",economy,2,"SEA, PDX",AS,2,True,True,16:13,23:28,495,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,100.0,41.25,50.0,0,4.0,605.35,False,568.1,"exceeds_preferred_stops, late arrival","Boeing 737-900, Embraer E175, Embraer E175","S, S, S",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ632hBJwl0GRtsK0zifdFqN,2026-09-07T16:13:00Z,2026-09-07T23:28:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS434, AS2112",economy,2,"SEA, PDX",AS,2,True,True,16:13,23:28,495,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,100.0,41.25,50.0,0,4.0,605.35,False,568.1,"exceeds_preferred_stops, late arrival","Boeing 737-900, Boeing 737-900, Embraer E175","S, S, S",32x9a2tpvya2qTpvcRle7ucDIBA,3CaK4kEz44jIQpcmNsRV5ffWs1q,2026-09-07T16:13:00Z,2026-09-07T23:28:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2219, AS441, AS1393",economy,2,"SEA, PDX",AS,9,True,True,14:05,19:54,409,32500,5.6,USD,5.6,cache:2026-06-27,487.5,493.1,100.0,34.08,0.0,0,18.0,609.18,False,568.1,exceeds_preferred_stops,"Embraer E175, Boeing 737-900, Boeing 737-900","V, V, V",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZA8KLv5w4vOT5oKi9ybl8vI,2026-09-07T14:05:00Z,2026-09-07T19:54:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2219, AS2344, AS3360",economy,2,"SEA, RDM",AS,9,True,True,14:05,20:33,448,32500,5.6,USD,5.6,cache:2026-06-27,487.5,493.1,100.0,37.33,0.0,0,18.0,612.43,False,568.1,exceeds_preferred_stops,"Embraer E175, Embraer E175, Embraer E175","V, V, V",32x9a2tpvya2qTpvcRle7ucDIBA,3DFK2LcKrb9UjbSUsYmml1IwXSY,2026-09-07T14:05:00Z,2026-09-07T20:33:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2219, AS441, AS1374",economy,2,"SEA, PDX",AS,9,True,True,14:05,20:46,461,32500,5.6,USD,5.6,cache:2026-06-27,487.5,493.1,100.0,38.42,0.0,0,18.0,613.52,False,568.1,exceeds_preferred_stops,"Embraer E175, Boeing 737-900, Boeing 737-900","V, V, V",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ88Am94cq9DBCDK3GbagPiq,2026-09-07T14:05:00Z,2026-09-07T20:46:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS264, AS3248",economy,2,"PDX, SNA",AS,9,True,True,13:05,20:11,486,32500,5.6,USD,5.6,cache:2026-06-27,487.5,493.1,100.0,40.5,0.0,0,18.0,615.6,False,568.1,exceeds_preferred_stops,"Embraer E175, Boeing 737-800, Embraer E175","V, V, V",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ8pu1teioLEjTtw5wig9SfC,2026-09-07T13:05:00Z,2026-09-07T20:11:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2219, AS1475, AS3499",economy,2,"SEA, SNA",AS,9,True,True,14:05,21:32,507,32500,5.6,USD,5.6,cache:2026-06-27,487.5,493.1,100.0,42.25,0.0,0,18.0,617.35,False,568.1,exceeds_preferred_stops,"Embraer E175, Boeing 737-800, Embraer E175","V, V, V",32x9a2tpvya2qTpvcRle7ucDIBA,3DFK2Y7nwIyvKK3SFyODilb32SQ,2026-09-07T14:05:00Z,2026-09-07T21:32:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS619",economy,1,SEA,AS,9,True,True,16:13,19:58,285,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,50.0,23.75,0.0,0,18.0,623.85,False,568.1,,"Boeing 737-900, Boeing 737-900","M, M",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ6AiaLQxo6VWoX3FKWbq3GX,2026-09-07T16:13:00Z,2026-09-07T19:58:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2219, AS411",economy,1,SEA,AS,9,True,True,14:05,23:36,631,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,52.58,50.0,0,18.0,633.28,False,568.1,late arrival,"Embraer E175, Boeing 737-900","V, V",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ8fIUmQRoixsuaOOlLkeecz,2026-09-07T14:05:00Z,2026-09-07T23:36:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS722, AS688",economy,1,SEA,AS,9,True,True,07:15,12:59,404,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,50.0,33.67,0.0,0,18.0,633.77,False,568.1,,"Boeing 737-900, Boeing 737-900","M, M",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ6n14Vg5T07DDrocsKgzzYf,2026-09-07T07:15:00Z,2026-09-07T12:59:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2219, AS619",economy,1,SEA,AS,9,True,True,14:05,19:58,413,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,50.0,34.42,0.0,0,18.0,634.52,False,568.1,,"Embraer E175, Boeing 737-900","M, M",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZBRzhPoOExhAjWN0lhn7a06,2026-09-07T14:05:00Z,2026-09-07T19:58:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS2112",economy,1,PDX,AS,9,True,True,13:05,23:28,683,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,56.92,50.0,0,18.0,637.62,False,568.1,late arrival,"Embraer E175, Embraer E175","V, V",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZAe6xlEvR62fgzwOThqKCtI,2026-09-07T13:05:00Z,2026-09-07T23:28:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS2055, AS619",economy,2,"PDX, SEA",AS,9,True,True,13:05,19:58,473,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,39.42,0.0,0,18.0,689.52,False,568.1,exceeds_preferred_stops,"Embraer E175, Embraer E175, Boeing 737-900","M, M, M",32x9a2tpvya2qTpvcRle7ucDIBA,3DFK2YHiOWDu7Ep6Nyz5bWvuTVN,2026-09-07T13:05:00Z,2026-09-07T19:58:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2219, AS1300, AS408",economy,2,"SEA, LAX",AS,9,True,True,14:05,21:26,501,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,41.75,0.0,0,18.0,691.85,False,568.1,exceeds_preferred_stops,"Embraer E175, Boeing 737-900, Boeing 737-900","M, M, M",32x9a2tpvya2qTpvcRle7ucDIBA,3CaK4pOl580YOPomvXtNENMLQjk,2026-09-07T14:05:00Z,2026-09-07T21:26:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS722, AS650, AS3211",economy,2,"SEA, SAN",AS,9,True,True,07:15,14:45,510,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,42.5,0.0,0,18.0,692.6,False,568.1,exceeds_preferred_stops,"Boeing 737-900, Boeing 737-900, Embraer E175","M, M, M",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZABPo5xmhCJC20TyopY1hYE,2026-09-07T07:15:00Z,2026-09-07T14:45:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS623, AS291",economy,2,"SEA, SAN",AS,9,True,True,16:13,23:14,481,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,40.08,50.0,0,18.0,740.18,False,568.1,"exceeds_preferred_stops, late arrival","Boeing 737-900, Boeing 737-900, Boeing 737-900","M, M, M",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ56OlxVLcOo9o1Sa494fDzu,2026-09-07T16:13:00Z,2026-09-07T23:14:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS236",business,1,PDX,AS,7,True,True,13:05,16:31,266,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,22.17,0.0,0,14.0,776.27,False,1018.1,,"Embraer E175, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZBafcCBYL5qtv7wuCpCY9L0,2026-09-07T13:05:00Z,2026-09-07T16:31:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS628",business,1,SEA,AS,7,True,True,16:13,21:27,374,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,31.17,0.0,0,14.0,785.27,False,1018.1,,"Boeing 737-900, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ9IqUmy6aISK6EtxVg7KXXc,2026-09-07T16:13:00Z,2026-09-07T21:27:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS619",business,1,SEA,AS,2,True,True,16:13,19:58,285,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,23.75,0.0,0,4.0,787.85,False,1018.1,,"Boeing 737-900, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZAjLeEeHskiApHLd9ObnBtv,2026-09-07T16:13:00Z,2026-09-07T19:58:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS590",business,1,SEA,AS,6,True,True,16:13,22:33,440,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,36.67,0.0,0,12.0,792.77,False,1018.1,,"Boeing 737-900, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ6fRVuU1tEd69UZbnRCva5I,2026-09-07T16:13:00Z,2026-09-07T22:33:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS1393",business,1,PDX,AS,9,True,True,13:05,19:54,469,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,50.0,39.08,0.0,0,18.0,794.78,False,1018.1,,"Embraer E175, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ9MWu2m52o2bap0Ri2Q1SbD,2026-09-07T13:05:00Z,2026-09-07T19:54:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS1374",business,1,PDX,AS,9,True,True,13:05,20:46,521,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,50.0,43.42,0.0,0,18.0,799.12,False,1018.1,,"Embraer E175, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZBK5zL7yhlxD7eUf2FgZEkh,2026-09-07T13:05:00Z,2026-09-07T20:46:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS722, AS688",business,1,SEA,AS,1,True,True,07:15,12:59,404,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,33.67,0.0,0,2.0,799.77,False,1018.1,,"Boeing 737-900, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZBICgwEA0FcYwIkWgzUS4jM,2026-09-07T07:15:00Z,2026-09-07T12:59:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS722, AS1385",business,1,SEA,AS,3,True,True,07:15,18:00,705,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,50.0,58.75,0.0,0,6.0,826.45,False,1018.1,,"Boeing 737-900, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3DFK2LftEpCC4S4qdzbvZPnbir1,2026-09-07T07:15:00Z,2026-09-07T18:00:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS722, AS619",business,1,SEA,AS,2,True,True,07:15,19:58,823,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,50.0,68.58,0.0,0,4.0,838.28,False,1018.1,,"Boeing 737-900, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3DFK2NRtFgjkO2lo2HnvUKSNY5R,2026-09-07T07:15:00Z,2026-09-07T19:58:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS660, AS411",business,1,SEA,AS,9,True,True,16:13,23:36,503,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,50.0,41.92,50.0,0,18.0,847.62,False,1018.1,late arrival,"Boeing 737-900, Boeing 737-900","D, D",32x9a2tpvya2qTpvcRle7ucDIBA,3BkzZ76NXvJ2TCzorJ3pFKp0J8o,2026-09-07T16:13:00Z,2026-09-07T23:36:00Z,0,
