source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw
alaska,Alaska Atmos Rewards,False,1.5,"AA2614, AA6246",economy,1,ORD,AA,6,True,True,06:00,18:47,587,15000,18.1,USD,18.1,cache:2026-06-11,225.0,243.1,50.0,48.92,50.0,0,12.0,380.02,False,440.0,early departure,"Boeing 737-800, Bombardier CRJ700","T, T",35zzd6MSqY7QnV4ShnqZZEhwY9H,376yhxOFUVXH4OmXOEmnvz9tzJ2,2026-11-13T06:00:00Z,2026-11-13T18:47:00Z
american,american,True,2.0,"AA2614, AA6246",economy,1,ORD,"AA, AA",0,False,True,06:00,18:47,587,17500,5.6,USD,5.6,cache:2026-06-11,350.0,355.6,50.0,48.92,50.0,0,0.0,504.52,False,440.0,"default_cpp, not_enough_seats, early departure","Boeing 737-800, Bombardier CRJ700",,3706HUuHSnNfSn9ywhEPg1phfXC,37EhyrkqJPPNqPHJQ14IbrPaU3t,2026-11-13T06:00:00Z,2026-11-13T18:47:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AA402, AA1860",economy,1,DFW,AA,9,True,True,06:00,18:43,583,22500,18.1,USD,18.1,cache:2026-06-11,337.5,355.6,50.0,48.58,50.0,0,18.0,486.18,False,440.0,early departure,"Airbus A321, Boeing 737-800","T, T",35zzd6MSqY7QnV4ShnqZZEhwY9H,3A3JFlNuRJTYhbLaYs0cApVn5T7,2026-11-13T06:00:00Z,2026-11-13T18:43:00Z
american,american,True,2.0,"AA402, AA2826",business,1,DFW,"AA, AA",0,False,True,06:00,21:01,721,30000,11.2,USD,11.2,cache:2026-06-11,600.0,611.2,50.0,60.08,50.0,0,0.0,771.28,False,858.8,"default_cpp, not_enough_seats, early departure","Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,39sKkWQmwgTqcPAfrxzUq5dh9ca,2026-11-13T06:00:00Z,2026-11-13T21:01:00Z
american,american,True,2.0,"AA402, AA2826",economy,1,DFW,"AA, AA",0,False,True,06:00,21:01,721,17500,11.2,USD,11.2,cache:2026-06-11,350.0,361.2,50.0,60.08,50.0,0,0.0,521.28,False,440.0,"default_cpp, not_enough_seats, early departure","Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,39sKkXNiZFLxPckXYNoaLZAyu7I,2026-11-13T06:00:00Z,2026-11-13T21:01:00Z
american,american,True,2.0,"AA6404, AA1673",business,1,PHX,"AA, AA",0,False,True,06:00,16:28,448,145000,5.6,USD,5.6,cache:2026-06-11,2900.0,2905.6,50.0,37.33,50.0,0,0.0,3042.93,False,858.8,"default_cpp, not_enough_seats, early departure","Embraer E175, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,37Ehyp2Npt5EVbWj0Ouqv042SCa,2026-11-13T06:00:00Z,2026-11-13T16:28:00Z
american,american,True,2.0,"AA6404, AA1673",economy,1,PHX,"AA, AA",0,False,True,06:00,16:28,448,41500,5.6,USD,5.6,cache:2026-06-11,830.0,835.6,50.0,37.33,50.0,0,0.0,972.93,False,440.0,"default_cpp, not_enough_seats, early departure","Embraer E175, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,37Ehynk1bzIuyohuKH1w8o96nrW,2026-11-13T06:00:00Z,2026-11-13T16:28:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS1489, AA1191, AA1860",economy,2,"LAX, DFW","AA, AS",7,True,True,06:00,18:43,583,22500,18.1,USD,18.1,cache:2026-06-11,337.5,355.6,100.0,48.58,50.0,0,14.0,540.18,False,440.0,"exceeds_preferred_stops, early departure","Boeing 737-900, Airbus A321, Boeing 737-800","T, T, T",35zzd6MSqY7QnV4ShnqZZEhwY9H,3BX3SnJZw66SDH6xdj95SOkrrlm,2026-11-13T06:00:00Z,2026-11-13T18:43:00Z
american,american,True,2.0,"AS1489, AA1191, AA1860",economy,2,"LAX, DFW","AS, AA, AA",0,False,True,06:00,18:43,583,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,48.58,50.0,0,0.0,454.18,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops, early departure","Boeing 737-900, Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAl6AssS7Rt8kAkjZyY367tuE,2026-11-13T06:00:00Z,2026-11-13T18:43:00Z
american,american,True,2.0,"AS1489, AA1191, AA2826",economy,2,"LAX, DFW","AS, AA, AA",0,False,True,06:00,21:01,721,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,60.08,50.0,0,0.0,465.68,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops, early departure","Boeing 737-900, Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAlH3DgQ3zEyaKquQwcfkcQmD,2026-11-13T06:00:00Z,2026-11-13T21:01:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS1489, AA3083, AA4774",economy,2,"LAX, ORD","AA, AS",1,True,True,06:00,20:13,673,22500,18.1,USD,18.1,cache:2026-06-11,337.5,355.6,100.0,56.08,50.0,0,2.0,559.68,False,440.0,"exceeds_preferred_stops, early departure","Boeing 737-900, Airbus A321neo, Embraer E175","T, T, T",35zzd6MSqY7QnV4ShnqZZEhwY9H,3D0B1t0KEfHYoa7SzYevVBJ1nlQ,2026-11-13T06:00:00Z,2026-11-13T20:13:00Z
american,american,True,2.0,"AS1489, AA686, AA2508",economy,2,"LAX, DFW","AS, AA, AA",0,False,True,06:00,22:52,832,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,69.33,50.0,0,0.0,474.93,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops, early departure","Boeing 737-900, Airbus A321, Boeing 737 MAX 8",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAl9TinIQou8zxHGzajRWaXl4,2026-11-13T06:00:00Z,2026-11-13T22:52:00Z
american,american,True,2.0,"AS1489, AA686, AA2826",economy,2,"LAX, DFW","AS, AA, AA",0,False,True,06:00,21:01,721,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,60.08,50.0,0,0.0,465.68,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops, early departure","Boeing 737-900, Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAlJCIbFCZtuOiDxsG1UgPV1v,2026-11-13T06:00:00Z,2026-11-13T21:01:00Z
american,american,True,2.0,"AS3310, AA3039, AA2826",economy,2,"SAN, DFW","AS, AA, AA",0,False,True,06:00,21:01,721,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,60.08,50.0,0,0.0,465.68,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops, early departure","Embraer E175, Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CK8rz7a9Jyupa71cvELHZ23mkq,2026-11-13T06:00:00Z,2026-11-13T21:01:00Z
american,american,True,2.0,"AS3310, AS3221, AA1287",economy,2,"SAN, PHX","AS, AS, AA",0,False,True,06:00,22:50,830,12500,11.2,USD,11.2,cache:2026-06-11,250.0,261.2,100.0,69.17,50.0,0,0.0,480.37,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops, early departure","Embraer E175, Embraer E175, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CK8rxOKgRUctDSxsSakvGyyHtT,2026-11-13T06:00:00Z,2026-11-13T22:50:00Z
delta,Delta SkyMiles,False,1.2,"DL570, DL1005",economy,1,ATL,"DL, DL",9,True,True,06:00,17:09,489,41400,5.6,USD,5.6,cache:2026-06-11,496.8,502.4,50.0,40.75,50.0,0,18.0,625.15,True,440.0,"early departure, expensive","Boeing 737-900, Airbus A321","NL, NL",3706Db8D7bBqTwX1tlRfTlCdrkG,3CDil0CuGhAO80zxm7gq2vjAeEF,2026-11-13T06:00:00Z,2026-11-13T17:09:00Z
united,United MileagePlus,False,1.2,"UA2091, UA1215",economy,1,ORD,"UA, UA",9,True,True,06:35,16:57,442,35200,5.6,USD,5.6,cache:2026-06-11,422.4,428.0,50.0,36.83,50.0,0,18.0,546.83,False,440.0,early departure,"Airbus A321neo, Airbus A319","YN, YN",36q7UWaVTqZA5jaHJ7d0VeCWVLZ,3E3MWCQp7LewKCxshYx8nTBiImd,2026-11-13T06:35:00Z,2026-11-13T16:57:00Z
united,United MileagePlus,False,1.2,"UA2091, UA2632",economy,1,ORD,"UA, UA",9,True,True,06:35,18:22,527,35200,5.6,USD,5.6,cache:2026-06-11,422.4,428.0,50.0,43.92,50.0,0,18.0,553.92,False,440.0,early departure,"Airbus A321neo, Airbus A319","YN, YN",36q7UWaVTqZA5jaHJ7d0VeCWVLZ,3E3MWC4ZI2GkiALEyo0sSghUE2J,2026-11-13T06:35:00Z,2026-11-13T18:22:00Z
american,american,True,2.0,"AA3047, AA1860",business,1,DFW,"AA, AA",0,False,True,07:00,18:43,523,103500,5.6,USD,5.6,cache:2026-06-11,2070.0,2075.6,50.0,43.58,0.0,0,0.0,2169.18,False,858.8,"default_cpp, not_enough_seats","Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,39sKkWMdTXBCPkNZEe2VVTbsPlY,2026-11-13T07:00:00Z,2026-11-13T18:43:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AA3047, AA1860",economy,1,DFW,AA,9,True,True,07:00,18:43,523,22500,18.1,USD,18.1,cache:2026-06-11,337.5,355.6,50.0,43.58,0.0,0,18.0,431.18,False,440.0,,"Airbus A321, Boeing 737-800","T, T",35zzd6MSqY7QnV4ShnqZZEhwY9H,3A3JFkbwNuiBlHPvFNBjfhye9pM,2026-11-13T07:00:00Z,2026-11-13T18:43:00Z
american,american,True,2.0,"AA3047, AA1860",economy,1,DFW,"AA, AA",0,False,True,07:00,18:43,523,17500,5.6,USD,5.6,cache:2026-06-11,350.0,355.6,50.0,43.58,0.0,0,0.0,449.18,False,440.0,"default_cpp, not_enough_seats","Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,39sKkaEo4APnGpPE4hkexu2BRmG,2026-11-13T07:00:00Z,2026-11-13T18:43:00Z
delta,Delta SkyMiles,False,1.2,"DL1598, DL494",economy,1,LAX,"DL, DL",9,True,True,07:00,17:06,426,41400,5.6,USD,5.6,cache:2026-06-11,496.8,502.4,50.0,35.5,0.0,0,18.0,569.9,True,440.0,expensive,"Boeing 737-800, Airbus A321","NL, NL",3706Db8D7bBqTwX1tlRfTlCdrkG,390wbyokCkxUgRedsUDDfpiSVZN,2026-11-13T07:00:00Z,2026-11-13T17:06:00Z
delta,Delta SkyMiles,False,1.2,"DL1598, DL802",economy,1,LAX,"DL, DL",9,True,True,07:00,19:14,554,41400,5.6,USD,5.6,cache:2026-06-11,496.8,502.4,50.0,46.17,0.0,0,18.0,580.57,True,440.0,expensive,"Boeing 737-800, 753","NL, NL",3706Db8D7bBqTwX1tlRfTlCdrkG,390wc3AGf0cZjufzDThdDK7R1HO,2026-11-13T07:00:00Z,2026-11-13T19:14:00Z
united,United MileagePlus,False,1.2,"UA1205, UA3475",economy,1,EWR,"UA, UA",9,True,True,07:00,21:08,668,40000,5.6,USD,5.6,cache:2026-06-11,480.0,485.6,50.0,55.67,0.0,0,18.0,573.27,True,440.0,expensive,"Boeing 757-200, Embraer E175","YN, YN",36q7UWaVTqZA5jaHJ7d0VeCWVLZ,3E3MWBhhHsQFe2fbyNOAAyk5YT9,2026-11-13T07:00:00Z,2026-11-13T21:08:00Z
united,United MileagePlus,False,1.2,"UA1205, UA3586",economy,1,EWR,"UA, UA",9,True,True,07:00,19:38,578,40000,5.6,USD,5.6,cache:2026-06-11,480.0,485.6,50.0,48.17,0.0,0,18.0,565.77,True,440.0,expensive,"Boeing 757-200, Embraer E175","YN, YN",36q7UWaVTqZA5jaHJ7d0VeCWVLZ,3E3MWA9XiSqpWv3AxdRDlz7aoCB,2026-11-13T07:00:00Z,2026-11-13T19:38:00Z
american,american,True,2.0,"AA1878, AA1297",business,1,CLT,"AA, AA",0,False,True,07:15,18:55,520,128500,5.6,USD,5.6,cache:2026-06-11,2570.0,2575.6,50.0,43.33,0.0,0,0.0,2668.93,False,858.8,"default_cpp, not_enough_seats","Airbus A321, Airbus A319",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAl8iQ7kaV4wsSGeNEzB0xlGO,2026-11-13T07:15:00Z,2026-11-13T18:55:00Z
american,american,True,2.0,"AA1878, AA1297",economy,1,CLT,"AA, AA",0,False,True,07:15,18:55,520,26500,5.6,USD,5.6,cache:2026-06-11,530.0,535.6,50.0,43.33,0.0,0,0.0,628.93,False,440.0,"default_cpp, not_enough_seats","Airbus A321, Airbus A319",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAlEHvYhOpNRb2sB53gNXwby7,2026-11-13T07:15:00Z,2026-11-13T18:55:00Z
american,american,True,2.0,"AA2904, AA1860",business,1,DFW,"AA, AA",0,False,True,08:00,18:43,463,150000,5.6,USD,5.6,cache:2026-06-11,3000.0,3005.6,50.0,38.58,0.0,0,0.0,3094.18,False,858.8,"default_cpp, not_enough_seats","Boeing 737-800, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAlILbOSWNEN91ucYqlnMtPNl,2026-11-13T08:00:00Z,2026-11-13T18:43:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AA2904, AA1860",economy,1,DFW,AA,4,True,True,08:00,18:43,463,22500,18.1,USD,18.1,cache:2026-06-11,337.5,355.6,50.0,38.58,0.0,0,8.0,436.18,False,440.0,,"Boeing 737-800, Boeing 737-800","T, T",35zzd6MSqY7QnV4ShnqZZEhwY9H,3D0B1obhvLHY6cQTtWeo7NNS9ed,2026-11-13T08:00:00Z,2026-11-13T18:43:00Z
american,american,True,2.0,"AA2904, AA1860",economy,1,DFW,"AA, AA",0,False,True,08:00,18:43,463,29000,5.6,USD,5.6,cache:2026-06-11,580.0,585.6,50.0,38.58,0.0,0,0.0,674.18,False,440.0,"default_cpp, not_enough_seats","Boeing 737-800, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAl83sHLtexgQgNcJYGjXmh5b,2026-11-13T08:00:00Z,2026-11-13T18:43:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AA2904, AA2826",economy,1,DFW,AA,4,True,True,08:00,21:01,601,22500,18.1,USD,18.1,cache:2026-06-11,337.5,355.6,50.0,50.08,0.0,0,8.0,447.68,False,440.0,,"Boeing 737-800, Boeing 737-800","T, T",35zzd6MSqY7QnV4ShnqZZEhwY9H,3D0B1sTIMS9Q2W8Ls1QpWA0BUAB,2026-11-13T08:00:00Z,2026-11-13T21:01:00Z
american,american,True,2.0,"AS1410, AA2655, AA2508",economy,2,"PDX, DFW","AS, AA, AA",0,False,True,08:00,22:52,712,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,59.33,0.0,0,0.0,414.93,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops","Boeing 737-900, Airbus A321, Boeing 737 MAX 8",,3706HUuHSnNfSn9ywhEPg1phfXC,3CK8rxebUEYRyBKnNaGhv0quH2O,2026-11-13T08:00:00Z,2026-11-13T22:52:00Z
american,american,True,2.0,"AS1410, AA561, AA4927",economy,2,"PDX, ORD","AS, AA, AA",0,False,True,08:00,23:49,769,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,64.08,50.0,0,0.0,469.68,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops, late arrival","Boeing 737-900, Boeing 737-800, Bombardier CRJ700",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAlIainP7lpBXSrArIBAah0jI,2026-11-13T08:00:00Z,2026-11-13T23:49:00Z
american,american,True,2.0,"AS1410, AS392, AA2508",economy,2,"PDX, DFW","AS, AS, AA",0,False,True,08:00,22:52,712,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,59.33,0.0,0,0.0,414.93,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops","Boeing 737-900, Boeing 737-900, Boeing 737 MAX 8",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAlJhk7MDSgsqQxjIdOZPkZ8o,2026-11-13T08:00:00Z,2026-11-13T22:52:00Z
american,american,True,2.0,"AS1410, AS392, AA2826",business,2,"PDX, DFW","AS, AS, AA",0,False,True,08:00,21:01,601,54000,5.6,USD,5.6,cache:2026-06-11,1080.0,1085.6,100.0,50.08,0.0,0,0.0,1235.68,False,858.8,"default_cpp, not_enough_seats, exceeds_preferred_stops","Boeing 737-900, Boeing 737-900, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAl5P3Q2MUbwYjZwxJjSw0fyS,2026-11-13T08:00:00Z,2026-11-13T21:01:00Z
american,american,True,2.0,"AS1410, AS392, AA2826",economy,2,"PDX, DFW","AS, AS, AA",0,False,True,08:00,21:01,601,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,50.08,0.0,0,0.0,405.68,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops","Boeing 737-900, Boeing 737-900, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAlHGGwbGjrAwiVkbQR5i6hcm,2026-11-13T08:00:00Z,2026-11-13T21:01:00Z
american,american,True,2.0,"AS726, AA686, AA2508",economy,2,"LAX, DFW","AS, AA, AA",0,False,True,08:00,22:52,712,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,59.33,0.0,0,0.0,414.93,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops","Boeing 737-900, Airbus A321, Boeing 737 MAX 8",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAlA8DPAsBYKDS2cDKlnqwQwO,2026-11-13T08:00:00Z,2026-11-13T22:52:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS726, AA686, AA2826",economy,2,"LAX, DFW","AA, AS",1,True,True,08:00,21:01,601,22500,18.1,USD,18.1,cache:2026-06-11,337.5,355.6,100.0,50.08,0.0,0,2.0,503.68,False,440.0,exceeds_preferred_stops,"Boeing 737-900, Airbus A321, Boeing 737-800","T, T, T",35zzd6MSqY7QnV4ShnqZZEhwY9H,3CK8rUOQvFETxKZwXwIjylsGFKj,2026-11-13T08:00:00Z,2026-11-13T21:01:00Z
american,american,True,2.0,"AS726, AA686, AA2826",economy,2,"LAX, DFW","AS, AA, AA",0,False,True,08:00,21:01,601,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,50.08,0.0,0,0.0,405.68,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops","Boeing 737-900, Airbus A321, Boeing 737-800",,3706HUuHSnNfSn9ywhEPg1phfXC,3CEAl82RAeDQu7VX59H721Gfl7i,2026-11-13T08:00:00Z,2026-11-13T21:01:00Z
united,United MileagePlus,False,1.2,"UA2728, UA2632",economy,1,ORD,"UA, UA",9,True,True,08:10,18:22,432,40000,5.6,USD,5.6,cache:2026-06-11,480.0,485.6,50.0,36.0,0.0,0,18.0,553.6,True,440.0,expensive,"Airbus A321neo, Airbus A319","YN, YN",36q7UWaVTqZA5jaHJ7d0VeCWVLZ,3E3MW86zEPQ5VzlEoZcRwp2qV5k,2026-11-13T08:10:00Z,2026-11-13T18:22:00Z
united,United MileagePlus,False,1.2,"UA599, UA6246",economy,1,IAD,"UA, UA",9,True,True,08:10,18:51,461,45000,5.6,USD,5.6,cache:2026-06-11,540.0,545.6,50.0,38.42,0.0,0,18.0,616.02,True,440.0,expensive,"Boeing 787-9, Embraer E175","YN, YN",36q7UWaVTqZA5jaHJ7d0VeCWVLZ,3E3MWCL226mu1IMOEw5wEgJtua8,2026-11-13T08:10:00Z,2026-11-13T18:51:00Z
american,american,True,2.0,"AS1409, AS410, AA4927",business,2,"SEA, ORD","AS, AS, AA",0,False,True,08:15,23:49,754,54000,5.6,USD,5.6,cache:2026-06-11,1080.0,1085.6,100.0,62.83,50.0,0,0.0,1298.43,False,858.8,"default_cpp, not_enough_seats, exceeds_preferred_stops, late arrival","Boeing 737-900, Boeing 737-900, Bombardier CRJ700",,3706HUuHSnNfSn9ywhEPg1phfXC,3CK8s29Imxjf2DSFUMZFHlbwZKY,2026-11-13T08:15:00Z,2026-11-13T23:49:00Z
american,american,True,2.0,"AS1409, AS410, AA4927",economy,2,"SEA, ORD","AS, AS, AA",0,False,True,08:15,23:49,754,12500,5.6,USD,5.6,cache:2026-06-11,250.0,255.6,100.0,62.83,50.0,0,0.0,468.43,False,440.0,"default_cpp, not_enough_seats, exceeds_preferred_stops, late arrival","Boeing 737-900, Boeing 737-900, Bombardier CRJ700",,3706HUuHSnNfSn9ywhEPg1phfXC,3CK8rwg9HtV2K2TCBXLCtVuu6or,2026-11-13T08:15:00Z,2026-11-13T23:49:00Z
united,United MileagePlus,False,1.2,"UA1642, UA3412",economy,1,EWR,"UA, UA",9,True,True,08:45,23:04,679,40000,5.6,USD,5.6,cache:2026-06-11,480.0,485.6,50.0,56.58,50.0,0,18.0,624.18,True,440.0,"late arrival, expensive","Boeing 777-300ER, Embraer E175","YN, YN",36q7UWaVTqZA5jaHJ7d0VeCWVLZ,3E3MWE0JDJA8g2CerkToli2820g,2026-11-13T08:45:00Z,2026-11-13T23:04:00Z
united,United MileagePlus,False,1.2,"UA1642, UA3475",economy,1,EWR,"UA, UA",9,True,True,08:45,21:08,563,40000,5.6,USD,5.6,cache:2026-06-11,480.0,485.6,50.0,46.92,0.0,0,18.0,564.52,True,440.0,expensive,"Boeing 777-300ER, Embraer E175","YN, YN",36q7UWaVTqZA5jaHJ7d0VeCWVLZ,3E3MW9rmavkhFIa8hTCp1yknMPU,2026-11-13T08:45:00Z,2026-11-13T21:08:00Z
delta,Delta SkyMiles,False,1.2,"DL1421, DL802",economy,1,LAX,"DL, DL",9,True,True,08:55,19:14,439,41400,5.6,USD,5.6,cache:2026-06-11,496.8,502.4,50.0,36.58,0.0,0,18.0,570.98,True,440.0,expensive,"Boeing 737-800, 753","NL, NL",3706Db8D7bBqTwX1tlRfTlCdrkG,37Ei0GybP1hkEnEXsjRl04wb4EM,2026-11-13T08:55:00Z,2026-11-13T19:14:00Z
